trial,efficiency,steps,coverage_pct,agents,repulsion_g,momentum,scan_radius
277,2.728000,35,95.48,300,1.5,0.99,4
278,2.721143,35,95.24,300,1.5,0.99,4
279,2.802353,34,95.28,300,1.5,0.99,4
280,2.645556,36,95.24,300,1.5,0.99,4
281,2.578378,37,95.40,300,1.5,0.99,4
282,2.714286,35,95.00,300,1.5,0.99,4
283,2.888485,33,95.32,300,1.5,0.99,4
284,2.723429,35,95.32,300,1.5,0.99,4
285,2.717714,35,95.12,300,1.5,0.99,4
286,2.501053,38,95.04,300,1.5,0.99,4
287,2.575135,37,95.28,300,1.5,0.99,4
288,2.648889,36,95.36,300,1.5,0.99,4
289,2.648889,36,95.36,300,1.5,0.99,4
290,2.651111,36,95.44,300,1.5,0.99,4
291,2.724571,35,95.36,300,1.5,0.99,4
292,2.729143,35,95.52,300,1.5,0.99,4
293,2.890909,33,95.40,300,1.5,0.99,4
294,2.722286,35,95.28,300,1.5,0.99,4
295,2.642222,36,95.12,300,1.5,0.99,4
296,2.718857,35,95.16,300,1.5,0.99,4
297,2.728000,35,95.48,300,1.5,0.99,4
298,2.644444,36,95.20,300,1.5,0.99,4
299,2.800000,34,95.20,300,1.5,0.99,4
300,2.715429,35,95.04,300,1.5,0.99,4
301,2.729143,35,95.52,300,1.5,0.99,4
302,2.568649,37,95.04,300,1.5,0.99,4
303,2.796471,34,95.08,300,1.5,0.99,4
304,2.812941,34,95.64,300,1.5,0.99,4
305,2.576216,37,95.32,300,1.5,0.99,4
306,2.801176,34,95.24,300,1.5,0.99,4
307,2.726857,35,95.44,300,1.5,0.99,4
308,2.643333,36,95.16,300,1.5,0.99,4
309,2.646667,36,95.28,300,1.5,0.99,4
310,2.652222,36,95.48,300,1.5,0.99,4
311,2.638889,36,95.00,300,1.5,0.99,4
312,2.800000,34,95.20,300,1.5,0.99,4
313,2.576216,37,95.32,300,1.5,0.99,4
314,2.798824,34,95.16,300,1.5,0.99,4
315,2.721143,35,95.24,300,1.5,0.99,4
316,2.645556,36,95.24,300,1.5,0.99,4
317,2.569730,37,95.08,300,1.5,0.99,4
318,2.794118,34,95.00,300,1.5,0.99,4
319,2.642222,36,95.12,300,1.5,0.99,4
320,2.795294,34,95.04,300,1.5,0.99,4
321,2.714286,35,95.00,300,1.5,0.99,4
322,2.642222,36,95.12,300,1.5,0.99,4
323,2.574054,37,95.24,300,1.5,0.99,4
324,2.653333,36,95.52,300,1.5,0.99,4
325,2.642222,36,95.12,300,1.5,0.99,4
326,2.644444,36,95.20,300,1.5,0.99,4
327,2.802353,34,95.28,300,1.5,0.99,4
328,2.643333,36,95.16,300,1.5,0.99,4
329,2.643333,36,95.16,300,1.5,0.99,4
330,2.798824,34,95.16,300,1.5,0.99,4
331,2.442051,39,95.24,300,1.5,0.99,4
332,2.720000,35,95.20,300,1.5,0.99,4
333,2.803529,34,95.32,300,1.5,0.99,4
334,2.653333,36,95.52,300,1.5,0.99,4
