trial,efficiency,steps,coverage_pct,agents,repulsion_g
385,1.488750,64,95.28,300,2.75
386,1.762222,54,95.16,300,2.75
387,1.532903,62,95.04,300,2.75
388,1.760741,54,95.08,300,2.75
389,1.869020,51,95.32,300,2.75
390,1.532903,62,95.04,300,2.75
391,1.534194,62,95.12,300,2.75
392,1.268267,75,95.12,300,2.75
393,1.697143,56,95.04,300,2.75
394,1.584667,60,95.08,300,2.75
395,1.871373,51,95.44,300,2.75
396,1.640000,58,95.12,300,2.75
397,1.465231,65,95.24,300,2.75
398,1.800000,53,95.40,300,2.75
399,1.642069,58,95.24,300,2.75
400,1.558033,61,95.04,300,2.75
401,1.584000,60,95.04,300,2.75
402,1.467077,65,95.36,300,2.75
403,1.486250,64,95.12,300,2.75
404,1.561967,61,95.28,300,2.75
405,1.730182,55,95.16,300,2.75
406,1.907200,50,95.36,300,2.75
407,1.441818,66,95.16,300,2.75
408,1.399412,68,95.16,300,2.75
409,1.639310,58,95.08,300,2.75
410,1.727273,55,95.00,300,2.75
411,1.670877,57,95.24,300,2.75
412,1.507937,63,95.00,300,2.75
413,1.442424,66,95.20,300,2.75
414,1.512381,63,95.28,300,2.75
415,1.418507,67,95.04,300,2.75
416,1.670175,57,95.20,300,2.75
417,1.697857,56,95.08,300,2.75
418,1.767407,54,95.44,300,2.75
419,1.938776,49,95.00,300,2.75
420,1.595333,60,95.72,300,2.75
421,1.532258,62,95.00,300,2.75
422,1.485000,64,95.04,300,2.75
423,1.540000,62,95.48,300,2.75
424,1.488125,64,95.24,300,2.75
425,1.343099,71,95.36,300,2.75
426,1.644138,58,95.36,300,2.75
427,1.563934,61,95.40,300,2.75
428,1.341408,71,95.24,300,2.75
429,1.563934,61,95.40,300,2.75
430,1.862745,51,95.00,300,2.75
431,1.668070,57,95.08,300,2.75
432,1.485625,64,95.08,300,2.75
433,1.702857,56,95.36,300,2.75
434,1.513016,63,95.32,300,2.75
435,1.908000,50,95.40,300,2.75
436,1.862745,51,95.00,300,2.75
437,1.465231,65,95.24,300,2.75
438,1.643448,58,95.32,300,2.75
439,1.536774,62,95.28,300,2.75
440,1.730182,55,95.16,300,2.75
441,1.830000,52,95.16,300,2.75
442,1.558033,61,95.04,300,2.75
443,1.639310,58,95.08,300,2.75
444,1.668070,57,95.08,300,2.75
445,1.696429,56,95.00,300,2.75
446,1.511746,63,95.24,300,2.75
447,1.699286,56,95.16,300,2.75
448,1.443636,66,95.28,300,2.75
449,1.444848,66,95.36,300,2.75
450,1.561967,61,95.28,300,2.75
451,1.641379,58,95.20,300,2.75
452,1.465231,65,95.24,300,2.75
453,1.644138,58,95.36,300,2.75
454,1.514286,63,95.40,300,2.75
455,1.639310,58,95.08,300,2.75
456,1.532903,62,95.04,300,2.75
457,1.514921,63,95.44,300,2.75
458,1.901600,50,95.08,300,2.75
459,1.828462,52,95.08,300,2.75
460,1.703571,56,95.40,300,2.75
461,1.358286,70,95.08,300,2.75
462,1.701429,56,95.28,300,2.75
463,1.561311,61,95.24,300,2.75
464,1.588000,60,95.28,300,2.75
465,1.610847,59,95.04,300,2.75
466,1.558689,61,95.08,300,2.75
467,1.760741,54,95.08,300,2.75
468,2.066957,46,95.08,300,2.75
469,1.490000,64,95.36,300,2.75
470,1.534839,62,95.16,300,2.75
471,1.417910,67,95.00,300,2.75
472,1.793208,53,95.04,300,2.75
473,1.558033,61,95.04,300,2.75
474,1.761481,54,95.12,300,2.75
475,1.701429,56,95.28,300,2.75
476,1.614237,59,95.24,300,2.75
477,1.588667,60,95.32,300,2.75
478,1.583333,60,95.00,300,2.75
479,1.670175,57,95.20,300,2.75
480,1.491250,64,95.44,300,2.75
481,1.730909,55,95.20,300,2.75
482,1.303562,73,95.16,300,2.75
483,1.538065,62,95.36,300,2.75
484,1.585333,60,95.12,300,2.75
485,1.641379,58,95.20,300,2.75
486,1.462769,65,95.08,300,2.75
487,1.588000,60,95.28,300,2.75
488,1.487500,64,95.20,300,2.75
489,1.513651,63,95.36,300,2.75
490,1.618305,59,95.48,300,2.75
491,1.727273,55,95.00,300,2.75
492,1.486875,64,95.16,300,2.75
493,1.642069,58,95.24,300,2.75
494,1.537419,62,95.32,300,2.75
495,1.534839,62,95.16,300,2.75
496,1.697143,56,95.04,300,2.75
497,1.359429,70,95.16,300,2.75
498,1.869020,51,95.32,300,2.75
499,1.674386,57,95.44,300,2.75
500,1.638621,58,95.04,300,2.75
501,1.321667,72,95.16,300,2.75
502,1.698571,56,95.12,300,2.75
503,1.536129,62,95.24,300,2.75
504,1.667368,57,95.04,300,2.75
505,1.508571,63,95.04,300,2.75
506,1.640690,58,95.16,300,2.75
507,1.509841,63,95.12,300,2.75
508,1.670175,57,95.20,300,2.75
