trial,efficiency,steps,coverage_pct,agents,repulsion_g,momentum,scan_radius
508,2.714286,35,95.00,300,1.5,0.99,5
509,2.724571,35,95.36,300,1.5,0.99,5
510,2.724571,35,95.36,300,1.5,0.99,5
511,2.716571,35,95.08,300,1.5,0.99,5
512,2.718857,35,95.16,300,1.5,0.99,5
513,2.640000,36,95.04,300,1.5,0.99,5
514,2.579459,37,95.44,300,1.5,0.99,5
515,2.641111,36,95.08,300,1.5,0.99,5
516,2.800000,34,95.20,300,1.5,0.99,5
517,2.638889,36,95.00,300,1.5,0.99,5
518,2.645556,36,95.24,300,1.5,0.99,5
519,2.572973,37,95.20,300,1.5,0.99,5
520,2.642222,36,95.12,300,1.5,0.99,5
521,2.720000,35,95.20,300,1.5,0.99,5
522,2.715429,35,95.04,300,1.5,0.99,5
523,2.501053,38,95.04,300,1.5,0.99,5
524,2.798824,34,95.16,300,1.5,0.99,5
525,2.795294,34,95.04,300,1.5,0.99,5
526,2.717714,35,95.12,300,1.5,0.99,5
527,2.808235,34,95.48,300,1.5,0.99,5
528,2.512632,38,95.48,300,1.5,0.99,5
529,2.715429,35,95.04,300,1.5,0.99,5
530,2.445128,39,95.36,300,1.5,0.99,5
531,2.641111,36,95.08,300,1.5,0.99,5
532,2.716571,35,95.08,300,1.5,0.99,5
533,2.715429,35,95.04,300,1.5,0.99,5
534,2.721143,35,95.24,300,1.5,0.99,5
535,2.723429,35,95.32,300,1.5,0.99,5
536,2.795294,34,95.04,300,1.5,0.99,5
537,2.651111,36,95.44,300,1.5,0.99,5
538,2.717714,35,95.12,300,1.5,0.99,5
539,2.648889,36,95.36,300,1.5,0.99,5
540,2.794118,34,95.00,300,1.5,0.99,5
541,2.720000,35,95.20,300,1.5,0.99,5
542,2.645556,36,95.24,300,1.5,0.99,5
543,2.651111,36,95.44,300,1.5,0.99,5
544,2.795294,34,95.04,300,1.5,0.99,5
545,2.714286,35,95.00,300,1.5,0.99,5
546,2.717714,35,95.12,300,1.5,0.99,5
547,2.576216,37,95.32,300,1.5,0.99,5
548,2.655556,36,95.60,300,1.5,0.99,5
549,2.724571,35,95.36,300,1.5,0.99,5
550,2.575135,37,95.28,300,1.5,0.99,5
551,2.714286,35,95.00,300,1.5,0.99,5
552,2.638889,36,95.00,300,1.5,0.99,5
553,2.795294,34,95.04,300,1.5,0.99,5
